SALESDOCUMENT,SALESOFFICE,SALESGROUP,CUSTOMERPAYMENTTERMS,SHIPPINGCONDITION,SALESDOCUMENTTYPE,SALESORGANIZATION,DISTRIBUTIONCHANNEL,ORGANIZATIONDIVISION,BILLINGCOMPANYCODE,TRANSACTIONCURRENCY,CREATIONDATE,CREATIONTIME,HEADERINCOTERMSCLASSIFICATION,SALESDOCUMENTITEM,PLANT,SHIPPINGPOINT,SALESDOCUMENTITEMCATEGORY,PRODUCT,SOLDTOPARTY,SHIPTOPARTY,BILLTOPARTY,PAYERPARTY,ITEMINCOTERMSCLASSIFICATION,ADDRESSID_SOLDTOPARTY,ADDRESSID_BILLTOPARTY,ADDRESSID_PAYERPARTY,ADDRESSID_SHIPTOPARTY
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,41,1,MUST,ZMUP,3411089525,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,42,1,MUST,ZMUP,5268678379,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,43,1,MUST,ZMUP,2407604484,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,44,1,MUST,ZMUP,9728959444,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,45,1,MUST,ZMUP,3755243785,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,46,1,MUST,ZMUP,422017490,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,50,1,MUST,ZMUK,3023795159,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,51,1,MUST,ZMUP,3977499144,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,52,1,MUST,ZMUP,9890155193,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,53,1,MUST,ZMUP,1335108907,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,54,1,MUST,ZMUP,3927588842,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,55,1,MUST,ZMUP,5148192011,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,56,1,MUST,ZMUP,6395943628,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,57,1,MUST,ZMUP,3566057238,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,58,1,MUST,ZMUP,3508747564,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,59,1,MUST,ZMUP,2466241916,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,60,1,MUST,ZMUP,2407604484,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,61,1,MUST,ZMUP,5268678379,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,62,1,MUST,ZMUP,9728959444,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,63,1,MUST,ZMUP,3755243785,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,64,1,MUST,ZMUP,422017490,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,70,1,MUST,ZMUK,3497717078,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,71,1,MUST,ZMUP,157179248,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,72,1,MUST,ZMUP,9760389001,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,73,1,MUST,ZMUP,5148192011,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,74,1,MUST,ZMUP,6395943628,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,75,1,MUST,ZMUP,3566057238,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,76,1,MUST,ZMUP,3508747564,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,77,1,MUST,ZMUP,2466241916,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,78,1,MUST,ZMUP,2407604484,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,79,1,MUST,ZMUP,5268678379,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,80,1,MUST,ZMUP,9728959444,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,81,1,MUST,ZMUP,3755243785,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,82,1,MUST,ZMUP,422017490,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,90,1,MUST,ZMUK,7989314912,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,91,1,MUST,ZMUP,735106549,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,92,1,MUST,ZMUP,1841058721,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,93,1,MUST,ZMUP,241908413,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,94,1,MUST,ZMUP,1561401702,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,95,1,MUST,ZMUP,7148632137,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,96,1,MUST,ZMUP,1335108907,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,97,1,MUST,ZMUP,2407604484,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,98,1,MUST,ZMUP,5268678379,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,99,1,MUST,ZMUP,9728959444,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,100,1,MUST,ZMUP,3755243785,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,101,1,MUST,ZMUP,422017490,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,110,1,MUST,ZMUK,7825830560,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,111,1,MUST,ZMUP,735106549,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,112,1,MUST,ZMUP,1841058721,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,113,1,MUST,ZMUP,241908413,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,114,1,MUST,ZMUP,9221914853,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,115,1,MUST,ZMUP,9760389001,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,116,1,MUST,ZMUP,2407604484,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,117,1,MUST,ZMUP,5268678379,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,118,1,MUST,ZMUP,9728959444,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,119,1,MUST,ZMUP,3755243785,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,120,1,MUST,ZMUP,422017490,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,130,1,MUST,ZMUK,4461170009,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,131,1,MUST,ZMUP,7421236977,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,132,1,MUST,ZMUP,5735793516,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,133,1,MUST,ZMUP,7842134654,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,134,1,MUST,ZMUP,1335108907,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,135,1,MUST,ZMUP,2407604484,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,136,1,MUST,ZMUP,5268678379,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,137,1,MUST,ZMUP,9728959444,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,138,1,MUST,ZMUP,3755243785,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,139,1,MUST,ZMUP,422017490,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,140,1,MUST,ZMUK,468997858,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,141,1,MUST,ZMUP,5513783760,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,142,1,MUST,ZMUP,2694043818,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,143,1,MUST,ZMUP,1760868389,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,144,1,MUST,ZMUP,7923918906,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,145,1,MUST,ZMUP,2252579173,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,146,1,MUST,ZMUP,7842134654,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,147,1,MUST,ZMUP,6395943628,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,148,1,MUST,ZMUP,3566057238,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,149,1,MUST,ZMUP,3508747564,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,150,1,MUST,ZMUP,2466241916,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,151,1,MUST,ZMUP,5735793516,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,152,1,MUST,ZMUP,1335108907,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,153,1,MUST,ZMUP,2407604484,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,154,1,MUST,ZMUP,5268678379,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,155,1,MUST,ZMUP,9728959444,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,156,1,MUST,ZMUP,3755243785,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,157,1,MUST,ZMUP,422017490,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,160,1,MUST,ZMUK,4007770086,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,161,1,MUST,ZMUP,5513783760,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,162,1,MUST,ZMUP,2694043818,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,163,1,MUST,ZMUP,1760868389,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,164,1,MUST,ZMUP,7923918906,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,165,1,MUST,ZMUP,2252579173,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,166,1,MUST,ZMUP,7842134654,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,167,1,MUST,ZMUP,6395943628,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,168,1,MUST,ZMUP,3566057238,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,169,1,MUST,ZMUP,3508747564,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,170,1,MUST,ZMUP,2466241916,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,171,1,MUST,ZMUP,5735793516,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,172,1,MUST,ZMUP,1335108907,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,173,1,MUST,ZMUP,2407604484,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,174,1,MUST,ZMUP,5268678379,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,175,1,MUST,ZMUP,9728959444,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,176,1,MUST,ZMUP,3755243785,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,177,1,MUST,ZMUP,422017490,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,180,1,MUST,ZMUK,6407019262,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,181,1,MUST,ZMUP,6095692887,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,182,1,MUST,ZMUP,184467508,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,183,1,MUST,ZMUP,40227980,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,184,1,MUST,ZMUP,2252579173,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,185,1,MUST,ZMUP,7842134654,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,186,1,MUST,ZMUP,1335108907,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,187,1,MUST,ZMUP,2407604484,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,188,1,MUST,ZMUP,5268678379,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,189,1,MUST,ZMUP,9728959444,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,190,1,MUST,ZMUP,3755243785,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984952,10,H10,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,15:37:31,DAP,191,1,MUST,ZMUP,422017490,1992930852,8277524028,1992930852,1992930852,DAP,3000493760,3000493760,3000493760,3000207885
1984953,10,266,32,1,TA,1300,10,10,D015,EUR,02-01-2018,15:41:30,DDP,10,1300,1302,TAN,7769622537,9339024510,9580787220,9339024510,9339024510,DDP,3000215418,3000215418,3000215418,3000210757
1984953,10,266,32,1,TA,1300,10,10,D015,EUR,02-01-2018,15:41:30,DDP,20,1300,1302,ZTCH,7769622537,9339024510,9580787220,9339024510,9339024510,DDP,3000215418,3000215418,3000215418,3000210757
1984954,10,196,202,1,TA,10,10,10,D011,EUR,02-01-2018,15:45:41,DDP,10,1,1,TAN,5429573034,9380824737,9380824737,9380824737,9380824737,DDP,3000208809,3000208809,3000208809,3000208809
1984955,10,419,128,1,TA,10,10,10,D011,EUR,02-01-2018,15:47:14,DDP,10,1,1,TAN,1273360513,3197732197,3197732197,2630271418,3197732197,DDP,3000207212,3000449378,3000207212,3000207212
